A,C_KSWCK,C_SAC007,C_SAC022,C_SAC029A,C_SAC041,C_SAC062,C_SAC063,C_SAC065,C_SAC075,C_SAC083,C_SAC093,C_SAC120,C_SAC122,C_SAC148,C_SAC159,C_SAC169,C_SAC185,C_SAC193,C_SAC207,C_SAC217,C_SAC240,C_SAC247,C_SAC257,C_SAC269,C_SAC287,C_YBP002,SP_SAC083_YBP037
1992-12-31,3250.0,12147.535,10894.281,10894.281,14977.927,13698.001,13739.824,12521.893,12428.955,12098.403,8382.178,6652.8496,6671.154,6826.996,6860.2236,7081.876,8119.3057,8032.6357,7905.4453,8046.4575,6667.224,6650.835,6552.579,6959.2817,3513.907,779.13617,0.0
1993-01-31,3250.0,55242.066,43389.61,43389.61,51675.117,48135.98,48177.11,42113.773,42055.64,41586.023,19105.512,18756.555,19214.922,23006.17,29252.13,29985.295,25157.852,24924.875,20394.705,19146.18,14746.931,14747.489,14372.47,13003.675,3613.4905,9986.283,3406.371
1993-02-28,3250.0,51729.55,42280.887,42280.887,50383.656,48299.723,48341.742,41009.6,40872.78,40165.02,18237.838,17717.83,18968.324,21805.787,26751.465,26872.076,21481.574,21245.7,17121.496,16091.676,12485.297,12481.896,12093.76,10981.736,3890.839,8659.78,1379.4609
1993-03-31,22694.414,45959.984,39326.793,39326.793,46942.656,45410.42,45456.188,40025.168,40114.37,40088.53,19242.678,19332.418,19737.568,25072.908,33252.82,34388.695,35811.08,35865.77,35266.77,34391.246,30768.56,30781.271,30427.783,29076.885,23079.693,6654.072,5066.0654
1993-04-30,3250.0,22675.434,22697.463,22697.463,27572.445,27362.982,27418.934,24065.398,24117.406,23929.416,13601.879,13249.651,13249.651,13443.867,13356.034,13289.242,11895.128,11833.167,11455.043,11159.352,9126.517,9752.1455,9558.117,7136.5684,3520.0913,513.7548,0.0
1993-05-31,6834.189,22887.562,23019.195,23019.195,27947.205,27756.02,27834.977,21944.91,22101.035,22165.912,8090.3433,7380.2217,7533.461,8191.0073,8124.174,8242.172,10093.659,10075.201,10006.825,11345.727,9610.013,10215.932,10085.1455,9803.042,7018.5273,454.65433,0.0
1993-06-30,10056.798,22218.832,22774.926,22774.926,27662.674,27482.479,27583.059,22046.217,22294.062,22494.318,10577.265,10803.393,10961.81,11783.331,11799.709,12012.392,11897.451,11903.723,11839.2295,13480.711,12450.311,13474.638,13385.378,13552.476,10242.38,270.02722,0.0
1993-07-31,10148.228,10536.692,11227.239,11227.239,18559.488,18432.3,18542.488,15444.703,15598.15,15823.193,5090.439,5517.553,5831.877,6742.7705,6716.667,6976.6597,7421.317,7433.1616,7428.8003,9702.999,9553.029,10812.318,10740.299,10839.717,9882.853,243.90916,0.0
1993-08-31,10077.037,11065.458,11648.618,11648.618,19184.773,19033.521,19137.15,15124.895,15240.683,15372.4795,6493.2246,6608.643,6776.949,7414.3706,7421.967,7605.15,7720.9854,7744.8857,7820.4077,9390.31,9296.364,10479.287,10408.79,10595.343,9903.144,189.34976,0.0
1993-09-30,9680.142,12607.018,12798.585,12798.585,20891.207,20687.05,20781.578,18795.658,18803.145,18685.715,8569.211,7416.6763,7423.6504,7510.498,7497.9907,7656.215,8509.892,8525.471,8529.424,9511.558,9410.923,10133.313,10059.769,10147.924,9544.898,228.34358,0.0
1993-10-31,6887.5034,8924.709,9033.935,9033.935,14184.731,13964.394,14082.119,12427.922,12491.8,12488.078,7212.5903,6800.666,6851.3984,6971.5264,6969.7446,7053.788,7875.521,7882.614,7622.248,8341.196,8043.5913,8251.129,8172.6094,7903.322,7076.58,126.42699,0.0
1993-11-30,6535.723,9577.436,9470.375,9470.375,14478.8125,14156.341,14207.462,9902.302,9819.95,9708.063,6556.754,6327.2734,6331.1177,6515.645,6487.5327,6451.8174,7539.991,7524.295,7398.372,8148.365,7762.8965,7782.3345,7688.058,7528.3843,6802.4565,505.01447,0.0
1993-12-31,3546.7896,9994.235,9675.325,9675.325,13916.637,12582.878,12626.299,10531.263,10474.837,10371.447,5942.3877,5614.3433,5489.422,5628.0703,5627.9155,5815.509,6212.912,6205.182,6126.1626,6413.6343,5734.9434,5736.2866,5608.115,5703.947,3839.7236,584.04614,0.0
1994-01-31,3250.0,9174.298,9565.767,9565.767,12276.35,11502.24,11545.001,9855.025,9815.445,9721.968,6392.1733,5585.581,5590.8726,5666.2993,5670.937,5811.459,6109.67,6095.4004,6075.1675,5879.2217,5274.7183,5314.2656,5192.2515,4921.835,3550.5647,218.78532,0.0
1994-02-28,3250.0,18600.328,17771.521,17771.521,21834.596,20354.223,20398.127,18896.814,18858.604,18682.656,11964.776,10716.984,10817.614,10776.611,10833.918,10925.46,9427.46,9386.768,9122.796,8766.731,7628.6904,7636.579,7478.82,6683.3857,3581.6538,602.2069,0.0
1994-03-31,3250.0,9381.749,9515.578,9515.578,12217.89,11656.735,11702.503,10142.1,10161.47,10084.143,7252.5845,6807.469,6620.227,6624.212,6608.1265,6661.383,6869.9004,6869.4995,6793.002,6608.899,5701.391,5704.5513,5593.2886,4895.284,3487.9065,73.81438,0.0
1994-04-30,5454.3013,7399.8286,7779.1943,7779.1943,10195.311,9982.643,10038.593,8962.785,9061.307,9067.456,5515.853,5484.3677,5484.3677,5695.901,5682.0225,5718.465,6577.377,6590.2905,6528.8955,6743.989,6461.4375,6846.1416,6755.734,6515.186,5507.51,166.96635,0.0
1994-05-31,8949.134,8901.666,9208.978,9208.978,11860.755,11660.596,11762.304,10663.181,10830.278,11022.964,6476.665,6000.751,6323.836,6876.2783,6908.501,7106.274,7884.9805,7904.7393,7955.974,9823.357,9479.26,9930.85,9860.2,9988.73,9000.857,192.92249,0.0
1994-06-30,12460.726,8222.657,8847.39,8847.39,14439.982,14286.578,14424.872,13009.768,13304.741,13674.248,7268.0757,7806.9326,8140.642,8830.345,8891.882,9260.065,10023.596,10070.801,10196.205,12273.632,12223.318,12935.242,12869.569,13034.179,12434.596,244.90805,0.0
1994-07-31,15318.409,8952.7705,9670.997,9670.997,16250.181,16259.945,16430.047,14727.368,14910.284,15257.071,8821.553,9419.903,9810.411,10619.549,10684.97,11075.468,12048.492,12095.479,12284.062,14538.497,14517.322,15312.568,15250.6875,15533.302,15078.972,253.93007,0.0
1994-08-31,10221.474,5475.588,6115.5786,6115.5786,10974.297,10964.066,11112.453,9836.97,9965.424,10144.884,5917.858,6208.8833,6453.9146,7000.245,7012.0103,7220.2573,7684.093,7703.98,7828.32,9401.514,9365.906,10177.478,10113.781,10485.97,10057.413,198.58723,0.0
1994-09-30,5160.63,4315.14,4680.129,4680.129,8844.233,8780.633,8933.883,7880.7573,7891.111,7773.854,4784.013,3723.5344,3751.0632,3787.858,3749.1343,3844.3975,4305.968,4299.6807,4292.736,5233.6113,5150.594,5568.5327,5498.4766,5569.7563,5104.226,194.06898,0.0
1994-10-31,4877.1514,4319.1914,4492.248,4492.248,6366.6025,6282.8887,6400.614,5849.435,5906.562,5951.137,3818.5417,3461.5015,3540.1973,3638.3152,3648.9983,3725.3054,4582.1562,4606.589,4696.8755,5442.438,5344.043,5486.862,5416.7383,5409.146,4970.3423,44.532696,0.0
1994-11-30,3250.0,5893.215,5586.6,5586.6,9197.879,8506.934,8558.056,7769.3013,7700.862,7432.7783,4368.073,3518.5483,3679.7231,3629.119,3602.8435,3612.3035,4505.9653,4449.309,4342.7817,4902.6255,4346.758,4348.7397,4272.042,4744.685,3509.3516,288.42206,0.0
1994-12-31,3250.0,10368.216,10473.171,10473.171,14819.335,14126.792,14170.213,13520.718,13497.748,13371.577,6958.004,5836.556,6019.9434,6165.3057,6186.3086,6389.5664,6412.2256,6387.085,6335.3677,6512.3457,5762.6675,5752.7173,5640.3076,5176.243,3516.7273,165.16667,0.0
1995-01-31,17440.828,109156.94,56796.547,56796.547,67291.82,66178.02,66220.78,52105.81,53595.117,52724.34,24772.908,23966.0,22645.916,36772.574,58253.617,63391.992,66372.18,65744.49,55997.562,53131.945,41540.676,41545.473,40864.707,38898.67,18269.72,50249.312,33156.973
1995-02-28,9220.136,45795.812,42778.28,42778.28,50963.027,50869.88,50913.78,45153.59,45184.227,44972.895,21981.07,21960.996,19109.861,22485.143,28025.91,28203.822,24885.018,24755.81,23029.307,22210.215,19017.41,19038.617,18687.17,15739.856,9826.6045,3093.3577,1072.2064
1995-03-31,45025.438,154602.16,65602.87,65602.87,77549.625,76819.0,76864.766,63076.8,66313.734,65788.53,27825.34,27480.057,24105.41,42600.22,71795.46,79407.27,84255.11,84142.586,77315.06,75186.19,66970.16,66998.516,66380.67,61137.715,45625.723,87762.61,73278.9
1995-04-30,10197.222,50194.72,47602.934,47602.934,56582.895,56366.293,56422.246,49015.04,49122.598,48930.82,17979.004,18148.42,18209.277,19017.078,21027.766,20784.723,21433.568,21263.27,20401.1,20020.36,17001.428,17617.883,17395.479,16146.427,10612.126,3026.171,857.0706
1995-05-31,10054.407,52988.484,48023.152,48023.152,57072.37,56850.87,56929.83,43967.56,44599.277,44642.824,16535.959,16971.934,17224.633,17902.855,18940.314,19014.203,17914.557,17889.893,17156.883,18383.031,15352.383,15869.271,15714.318,14573.658,10208.695,5484.885,2268.129
1995-06-30,9173.619,35989.453,36316.047,36316.047,43435.676,43279.832,43380.414,31878.488,32109.61,32201.223,9681.287,9689.151,9843.31,10576.472,10501.475,10589.627,10757.921,10733.25,10548.932,11997.163,10737.291,11711.725,11603.967,11556.935,9336.954,510.9711,0.0
1995-07-31,10733.287,11467.242,12210.422,12210.422,20018.434,19902.363,20012.553,14894.749,14977.708,15017.91,6977.7534,7265.309,7555.2246,8430.89,8394.128,8555.846,9117.609,9138.943,9115.449,11163.364,10681.298,11892.25,11804.974,11702.523,10507.603,281.7302,0.0
1995-08-31,12739.996,11061.3125,11698.513,11698.513,19258.81,19112.918,19216.547,13916.133,14005.015,14108.775,9033.591,9124.059,9290.192,9946.332,9958.891,10140.622,10581.872,10615.19,10680.212,12188.908,12032.344,13239.073,13156.812,13404.71,12542.156,193.60132,0.0
1995-09-30,11221.944,12476.16,12623.371,12623.371,20631.209,20422.643,20517.168,17824.207,17833.625,17747.611,11026.127,9794.403,9796.528,9884.686,9891.072,10049.386,10611.554,10629.919,10615.634,11521.949,11393.141,12092.451,12008.069,11869.469,11136.881,257.6176,0.0
1995-10-31,8244.345,10445.514,10639.547,10639.547,15557.401,15340.042,15457.768,13570.66,13657.327,13676.166,8296.828,7844.5693,7901.273,8033.756,8018.0933,8094.325,8471.457,8475.037,8135.976,8939.9375,8703.638,9026.311,8937.042,8997.758,8302.003,85.29385,0.0
1995-11-30,6001.446,8302.808,8741.295,8741.295,13487.452,13255.658,13306.779,9177.627,9142.797,9127.262,5591.679,5157.618,6393.443,6603.9014,6561.62,6522.484,6883.176,6872.2837,6795.421,7545.2065,7111.549,7128.5996,7025.0596,6968.2524,6286.3394,96.69014,0.0
1995-12-31,6450.4487,26155.734,23353.664,23353.664,28336.803,26626.906,26670.328,23278.092,23199.848,22996.45,13784.817,11826.352,13129.721,13251.532,13301.14,13551.805,14385.883,14263.807,13400.311,13158.697,10553.593,10552.514,10363.478,11122.45,6792.44,1694.6902,0.0
1996-01-31,3250.0,36624.92,34202.49,34202.49,40973.754,39725.26,39768.023,33793.883,33849.324,33924.86,16244.021,16221.524,16884.424,17018.285,17312.73,17488.389,16739.51,16651.914,14422.103,13618.62,10716.442,10743.585,10472.904,10061.238,3617.7505,2688.5679,727.20764
1996-02-29,36267.973,110572.42,59996.703,59996.703,71019.43,70372.01,70414.4,59958.75,60980.535,60614.996,28007.945,27710.893,22094.164,34474.77,52821.69,56899.27,56060.44,56062.633,52290.668,50982.875,46344.047,46359.76,45845.234,45052.08,36852.02,49607.375,41287.016
1996-03-31,8774.204,51723.766,46681.08,46681.08,55509.098,53023.363,53069.133,47262.715,47325.305,47204.79,18797.156,18799.11,18613.361,20469.426,24036.56,23988.54,21173.8,21075.092,19408.82,18772.684,16033.344,16027.971,15797.247,13747.417,9189.463,5052.8423,1880.5852
1996-04-30,3250.0,27308.656,26577.46,26577.46,32091.951,31838.893,31894.842,26697.852,26701.559,26384.146,10456.411,9831.192,9831.192,9920.639,9814.035,9717.217,9400.985,9350.104,9013.111,8704.262,6878.017,7398.145,7218.61,6671.026,3514.9333,1146.5114,0.0
1996-05-31,11085.382,39680.92,36561.1,36561.1,43721.12,43409.555,43488.51,32967.07,33514.387,33570.83,14183.951,13293.388,13458.121,14110.564,14103.392,14285.203,14754.847,14752.096,14603.317,15982.526,13919.939,14416.561,14303.771,14652.5205,11303.346,3441.625,1939.45
1996-06-30,7011.431,9540.903,10075.233,10075.233,16197.778,16058.061,16158.642,11351.746,11536.665,11511.521,4498.736,4873.3413,5082.422,5912.974,5845.079,5957.7163,5859.961,5835.0366,5677.5522,7608.687,7177.9937,8341.634,8246.537,8349.416,6985.7847,439.67966,0.0
1996-07-31,12623.834,11323.962,12136.375,12136.375,19908.555,19796.041,19906.23,16389.76,16555.305,16866.744,6959.7124,7454.8003,7805.4707,8770.12,8802.065,9140.376,9397.976,9453.794,9570.498,11963.822,11851.541,13154.781,13072.997,13169.591,12337.222,262.14975,0.0
1996-08-31,8276.645,10008.298,10602.648,10602.648,17632.658,17477.979,17581.607,14185.921,14305.38,14461.908,4865.2427,5021.621,5210.4097,5842.025,5824.508,5991.381,5920.0576,5922.4814,5948.008,7583.495,7463.1924,8698.619,8615.549,8744.321,8048.3853,203.26195,0.0
1996-09-30,8776.255,10690.435,10810.433,10810.433,17940.99,17731.156,17825.684,15140.661,15140.813,15014.153,8946.856,7749.7734,7753.853,7837.043,7857.4585,8027.036,7909.4736,7935.8145,7939.015,8877.6045,8769.85,9423.197,9339.373,9360.911,8720.788,258.9348,0.0
1996-10-31,7891.262,9940.841,10019.289,10019.289,14610.382,14375.0205,14492.746,12734.026,12795.529,12793.943,8642.266,8002.9805,8051.944,8163.7666,8178.4897,8280.854,8912.158,8908.158,8831.247,9508.004,9157.763,9280.389,9193.815,8782.218,8075.319,117.59748,0.0
1996-11-30,7837.7993,13443.868,13306.064,13306.064,17894.588,17026.674,17077.795,12209.859,12183.247,12134.711,8644.567,8125.524,9282.279,9538.035,9561.714,9874.604,9705.584,9706.034,9466.378,10087.775,9520.557,9534.755,9429.473,9451.464,8118.0117,400.85376,0.0
1996-12-31,30440.031,74370.45,50972.895,50972.895,60508.3,61620.008,61663.43,50143.082,51063.324,50831.242,18795.666,18769.705,20506.225,28352.537,39861.66,42234.473,46457.137,46507.586,44128.395,43050.336,38517.87,38531.02,37974.016,38279.395,30936.174,22917.977,19626.906
1997-01-31,36402.367,194996.19,67475.94,67475.94,79731.414,79085.305,79128.07,49214.805,69796.02,68712.89,32356.273,32189.643,22837.797,37634.504,60187.566,65583.88,68580.71,68396.6,62735.062,60193.81,51944.047,51979.363,51250.707,49962.27,36904.258,125617.234,91679.77
1997-02-28,5155.1846,45868.28,42583.305,42583.305,50735.914,48878.727,48922.63,42210.742,42191.156,41726.793,18264.99,18142.04,15928.386,15844.4375,15665.892,15416.076,13630.591,13461.18,12807.858,12342.303,10421.898,10447.211,10283.853,8634.186,5736.1733,3606.4456,935.58105
1997-03-31,4469.7583,19006.002,18400.373,18400.373,22567.098,21120.92,21166.688,19200.365,19134.854,18778.77,9684.193,9176.327,9613.536,9528.634,9414.176,9322.088,9601.415,9572.14,9367.198,9080.061,7798.3105,7801.617,7696.82,6674.9116,4764.585,868.53284,0.0
1997-04-30,4727.7197,9072.319,9121.003,9121.003,11758.28,11548.145,11604.095,9664.118,9674.965,9479.067,6006.075,5895.454,5895.454,6051.472,5957.541,5851.1855,7201.897,7195.006,7019.5923,7101.3403,6351.045,7058.4463,6951.578,6696.417,4868.756,489.31244,0.0
1997-05-31,7345.7065,9472.083,9712.494,9712.494,12447.262,12267.822,12346.779,8630.041,8818.779,8967.987,4383.8535,4129.5723,4379.576,5108.067,5090.081,5214.707,6289.1167,6300.314,6282.222,8283.529,7805.4624,8690.484,8602.331,8434.341,7284.293,418.06995,0.0
1997-06-30,7842.935,5340.986,6027.5767,6027.5767,10403.1045,10259.077,10359.658,7007.929,7274.6084,7528.4937,3694.7056,4143.925,4358.13,5104.5864,5125.3027,5427.5664,6187.934,6211.2847,6252.177,8130.885,7907.356,8950.141,8866.762,8940.551,7888.8223,249.7609,0.0
1997-07-31,14671.56,12721.149,13536.639,13536.639,21986.406,21871.822,21982.012,16697.625,16927.281,17355.83,8335.194,8936.245,9244.032,10271.236,10353.806,10794.326,11388.971,11444.14,11595.489,13946.58,13876.047,15070.397,14995.19,15033.257,14386.38,217.92792,0.0
1997-08-31,8319.503,10112.283,10720.561,10720.561,17807.629,17658.209,17761.838,14008.803,14151.119,14311.55,5070.8584,5084.946,5236.088,5829.288,5802.51,5943.6245,6430.215,6407.2017,6393.9263,7900.716,7790.086,8837.685,8758.651,8785.062,8160.9126,173.30774,0.0
1997-09-30,7752.1387,9313.66,9472.909,9472.909,15956.238,15752.924,15847.45,13270.729,13271.485,13108.037,7710.467,6533.1733,6533.4653,6600.674,6586.287,6661.402,6754.429,6756.2754,6705.0967,7627.7173,7503.963,8114.4365,8032.1787,8421.064,7734.4634,237.43488,0.0
1997-10-31,6589.0337,7885.8066,8057.1924,8057.1924,13325.762,13102.252,13219.977,11446.923,11526.182,11537.304,6167.6177,5606.6865,5663.99,5754.308,5750.7354,5829.4526,7007.0176,7006.642,7049.176,7743.4775,7417.7993,7602.427,7516.2446,7546.3394,6771.8013,73.71323,0.0
1997-11-30,4044.193,10749.428,10089.693,10089.693,15041.438,14269.034,14320.155,12135.565,12038.169,11808.558,7443.992,6051.607,6665.96,6624.8755,6635.643,6657.8335,7300.8,7202.919,7120.988,7572.571,6707.4834,6716.8413,6612.629,6382.224,4371.0854,606.18146,0.0
1997-12-31,3250.0,13626.536,12839.449,12839.449,16995.434,15549.677,15593.098,13525.117,13503.799,13438.144,8402.426,8072.957,8779.536,8971.235,9012.43,9245.065,7852.408,7834.9185,7718.898,7948.6836,6924.594,6919.7188,6783.941,5739.705,3567.1948,713.10333,0.0
1998-01-31,25961.861,82801.555,49083.06,49083.06,58306.977,56678.09,56720.848,50764.19,51252.934,51219.562,25939.426,25807.201,21525.62,32383.086,47956.08,51456.74,51850.74,51827.78,47846.234,46299.492,41084.125,41096.7,40577.133,39309.984,26426.91,33341.477,28543.604
1998-02-28,45744.293,214375.83,71762.33,71762.33,84724.3,81920.45,81964.36,68909.336,72316.57,70793.8,31927.15,30776.053,25319.09,47273.78,82705.63,92420.35,91571.72,92703.945,88367.73,85921.914,74495.81,74500.086,73817.17,70217.734,47181.137,139625.1,105202.98
1998-03-31,17383.068,73535.55,54504.16,54504.16,64621.594,60404.195,60449.96,56151.93,56229.137,56043.895,24433.01,24448.277,20058.729,26278.318,35444.133,36590.754,36339.637,36178.832,33699.56,32667.76,28802.135,28799.795,28434.275,26057.035,17952.895,19160.035,13475.228
1998-04-30,4090.4465,34616.836,31534.113,31534.113,37865.57,37625.14,37681.094,32764.307,32768.945,32445.78,16987.39,17021.06,17061.02,17174.043,17407.746,17218.803,15520.792,15412.745,14783.282,14322.772,11720.751,11900.01,11646.963,9468.744,4555.5415,3528.3506,0.0
1998-05-31,16826.635,49426.22,45359.54,45359.54,53969.734,53714.16,53793.117,45502.184,45614.918,45649.43,18523.443,18704.393,18857.502,22007.955,27116.338,27411.002,28149.408,28099.174,26451.646,27175.31,23163.748,23304.291,23104.457,24174.793,17229.143,4328.5806,173.80495
1998-06-30,18801.506,51598.22,49437.266,49437.266,58719.566,58570.016,58670.598,47022.316,47465.227,47730.85,17977.205,18618.389,18803.084,22099.014,27317.03,27674.424,25786.105,25774.514,24593.418,25915.87,23278.443,24288.76,24156.18,23768.584,19001.719,3018.483,1029.3148
1998-07-31,15772.901,21386.041,21954.482,21954.482,26707.002,26596.867,26707.055,21938.89,22062.984,22152.826,13886.612,14128.585,14446.305,15368.018,15331.695,15454.0,14991.315,14990.524,14889.973,16912.898,16254.125,17609.463,17505.26,17371.371,15560.718,515.8656,0.0
1998-08-31,14111.109,12400.092,12901.04,12901.04,21043.242,20902.838,21006.467,15883.4795,15959.094,15994.02,11470.47,11510.089,11698.964,12351.986,12322.69,12434.482,12515.172,12524.888,12507.948,14033.425,13768.478,15108.996,15010.372,15069.851,13920.815,355.87985,0.0
1998-09-30,12440.234,15309.676,15266.335,15266.335,24553.102,24344.494,24439.02,21769.719,21764.91,21653.977,14020.3545,12579.067,12579.067,12618.17,12606.526,12726.507,12734.862,12741.535,12673.201,13461.297,13178.655,13700.434,13599.62,13336.235,12374.171,385.71436,0.0
1998-10-31,9501.046,15598.865,15601.374,15601.374,19306.762,19073.45,19191.174,17670.854,17732.174,17719.861,11200.535,10600.589,10638.034,10750.607,10738.293,10819.863,11190.44,11182.982,10632.343,11261.583,10789.362,11010.037,10904.421,10685.341,9679.37,217.17381,0.0
1998-11-30,11169.635,25332.855,25377.596,25377.596,30694.322,29555.94,29607.06,24994.56,24986.672,24996.656,12913.642,11996.366,14446.032,14637.96,14648.341,14926.633,15690.935,15663.948,15201.87,15476.792,14110.907,14121.153,13939.608,15344.077,11510.5625,424.8427,0.0
1998-12-31,10411.879,26988.387,26379.371,26379.371,31861.213,29651.766,29695.186,25982.986,25991.762,25979.014,16428.7,16471.518,17236.924,17424.398,18103.201,18325.004,16044.196,16038.584,15522.481,15536.49,14113.965,14109.558,13873.692,14190.074,10742.927,974.9263,0.0
1999-01-31,6892.532,29296.088,29401.807,29401.807,35381.812,34321.92,34364.684,28586.824,28613.777,28576.086,11812.399,11143.662,11884.216,11961.673,11945.517,12053.304,12725.509,12716.956,12320.681,11775.905,10550.559,10588.318,10327.167,9921.918,7237.847,432.06982,128.12663
1999-02-28,23187.2,89730.05,58198.04,58198.04,68924.305,66915.85,66959.75,55943.25,56862.176,56571.684,21971.275,21710.316,20535.281,28158.832,39428.117,41502.777,39853.715,39858.17,37394.086,36230.24,32637.72,32637.607,32190.617,31928.246,23789.363,30934.518,25956.943
1999-03-31,13243.766,51420.957,44631.73,44631.73,53121.97,50010.05,50055.816,46536.758,46603.562,46585.5,20760.186,20788.16,19027.053,22139.31,27402.256,27626.861,24893.506,24840.617,23696.9,22995.188,20307.074,20296.293,20048.52,18709.738,13725.537,6848.3613,3373.0469
1999-04-30,3260.9216,16790.633,16016.5205,16016.5205,19790.334,19567.447,19623.398,16978.443,16961.611,16616.252,10242.121,9953.869,9953.869,10104.134,10013.129,9939.42,9729.543,9678.41,9331.646,9107.968,7125.5786,7596.114,7418.441,7314.7373,3527.681,1251.0535,0.0
1999-05-31,9931.167,20108.814,20136.055,20136.055,24588.857,24403.02,24481.977,18677.531,18854.463,18972.012,9785.951,9504.155,9716.899,10455.078,10440.94,10616.255,10862.22,10882.844,10827.706,12491.599,11324.212,12091.099,11973.837,12164.27,9919.425,597.6777,0.0
1999-06-30,7158.947,10242.435,10838.342,10838.342,17290.254,17148.414,17248.994,11807.128,12043.626,12211.173,5071.4644,5414.4697,5610.0254,6338.8315,6291.165,6410.1733,6536.006,6514.413,6396.4683,8117.674,7645.081,8678.114,8571.8955,8665.717,7194.2407,365.68616,0.0
1999-07-31,13517.465,11817.032,12597.797,12597.797,20593.258,20470.701,20580.89,17122.441,17315.82,17664.232,8005.7866,8475.315,8757.93,9709.292,9755.977,10097.424,10561.644,10612.082,10710.12,12934.222,12820.294,13979.918,13890.065,14155.256,13273.514,238.18001,0.0
1999-08-31,10348.299,10163.216,10745.003,10745.003,17843.898,17690.883,17794.512,14339.47,14467.508,14612.511,6997.677,7038.425,7188.0513,7813.471,7814.034,7971.64,8573.181,8567.032,8554.99,10026.479,9908.116,10971.158,10881.407,10939.054,10195.981,183.85818,0.0
1999-09-30,11297.146,12271.812,12430.614,12430.614,20345.176,20143.865,20238.39,18029.396,18048.629,17945.646,10625.705,9473.506,9476.065,9596.174,9624.144,9817.939,10655.808,10679.424,10655.278,11610.905,11501.678,12167.991,12077.393,11887.843,11179.564,254.44568,0.0
1999-10-31,8809.429,9297.652,9478.494,9478.494,14024.188,13807.017,13924.742,12284.799,12378.204,12396.868,8371.73,7919.887,7981.151,8112.9917,8110.949,8192.398,9400.985,9402.436,9282.894,10038.46,9778.514,10064.885,9969.367,9701.569,8913.7,91.407036,0.0
1999-11-30,6060.5146,9684.189,10066.151,10066.151,14740.028,13905.447,13956.568,9931.383,9902.351,9870.846,7408.5776,6594.4873,6366.302,6558.7153,6530.503,6767.636,8064.935,8033.9717,7785.79,8324.438,7712.79,7718.0215,7592.816,7818.88,6362.931,129.52402,0.0
1999-12-31,7367.7695,10110.484,10516.917,10516.917,14750.23,13948.352,13991.772,11626.688,11615.366,11635.495,8880.101,8243.296,8044.2754,8206.531,8195.073,8379.141,9203.33,9196.936,9164.848,9530.689,8985.116,8976.164,8833.905,8690.904,7651.8525,110.18204,0.0
2000-01-31,7243.585,22790.232,21836.389,21836.389,26569.445,25236.018,25278.78,21182.145,21123.29,20815.875,12790.869,11487.078,12922.138,13008.223,13059.994,13245.938,14934.552,14865.012,14330.058,13800.972,12243.29,12255.622,12028.948,12292.586,7624.47,971.71533,0.0
2000-02-29,34007.062,106777.67,61016.355,61016.355,72207.15,70553.72,70596.1,59723.695,60836.74,60217.29,25447.098,25081.502,22167.9,34762.504,53521.605,57725.99,57418.43,57401.117,54459.17,53136.94,48274.15,48269.344,47771.582,45008.508,34809.137,44787.793,39106.223
2000-03-31,10835.314,61634.586,47109.508,47109.508,56008.137,53379.445,53425.21,50438.504,50548.785,50541.203,22216.719,22255.15,19373.236,23551.75,30172.941,30742.639,25374.879,25279.191,24560.71,23871.59,21080.945,21072.557,20838.395,17309.943,11344.008,14598.222,12182.37
2000-04-30,3798.168,15557.774,15345.852,15345.852,19009.123,18759.424,18815.375,16999.156,16985.596,16572.18,9149.075,8642.04,8642.04,8757.79,8617.899,8479.963,8864.342,8782.252,8473.098,8281.963,6486.7856,7051.164,6895.4404,7658.0864,4188.5464,639.141,0.0
2000-05-31,8172.276,13990.527,13997.616,13997.616,17438.668,17253.207,17332.164,13182.069,13299.961,13282.752,7681.591,7039.3306,7214.593,7867.7427,7813.4897,7937.7236,8588.25,8577.919,8516.016,10107.426,9124.455,9895.256,9786.611,10098.171,8268.591,571.94916,0.0
2000-06-30,8393.028,6093.4985,6746.452,6746.452,11432.256,11295.046,11433.339,8443.964,8692.272,8898.733,4140.9185,4630.5713,4833.72,5579.971,5544.093,5658.703,6393.233,6389.541,6331.5796,8266.281,7985.37,9149.045,9051.061,9546.008,8421.827,322.13858,0.0
2000-07-31,16000.0,13354.945,14104.569,14104.569,22829.158,22704.473,22814.662,18057.207,18269.502,18663.848,9188.099,9662.808,9960.153,10934.103,10993.298,11362.76,12312.2705,12364.692,12494.319,14774.975,14673.037,15901.915,15816.276,16511.203,15760.701,226.09677,0.0
2000-08-31,10074.728,9453.24,10038.95,10038.95,16796.188,16640.322,16743.953,14794.143,14936.228,15102.046,6028.1104,6158.2266,6327.7046,6973.872,6956.7666,7127.532,7570.9116,7566.74,7571.292,9173.046,9051.448,10250.131,10162.56,10585.293,9921.13,186.73251,0.0
2000-09-30,7168.196,10886.946,10974.143,10974.143,18183.918,17973.15,18067.676,16032.745,16021.235,15847.834,7348.98,6045.311,6045.311,6067.5054,6031.6436,6094.8096,6865.7847,6854.9233,6769.631,7664.8276,7511.322,8127.9326,8035.7607,8149.002,7276.92,261.2047,0.0
2000-10-31,7228.7896,9735.556,9544.664,9544.664,14492.632,14216.82,14334.546,12799.305,12857.165,12814.812,7786.101,7266.915,7313.3784,7405.74,7427.3154,7531.0044,8227.262,8220.829,8275.74,8869.828,8448.133,8512.484,8419.016,8498.833,7483.038,320.19556,0.0
